firstname,middlename,surname,title,region,province,city
Jimmy ,T,Bagit,Vice Mayor,XII - SOCCSKSARGEN,Sarangani,Malapatan
Reynaldo ,F,Constantino,Mayor,XII - SOCCSKSARGEN,Sarangani,Malungon
Erwin ,A,Asgapo,Vice Mayor,XII - SOCCSKSARGEN,Sarangani,Malungon
Daisy ,P,Avance-Fuentes,Governor,XII - SOCCSKSARGEN,South Cotabato,
Cecile ,E,Diel,Vice Governor,XII - SOCCSKSARGEN,South Cotabato,
Albert ,D,Palencia,Mayor,XII - SOCCSKSARGEN,South Cotabato,Banga
Aguinaldo ,G,Inocente,Vice Mayor,XII - SOCCSKSARGEN,South Cotabato,Banga
Ronnel ,C,Rivera,Mayor,XII - SOCCSKSARGEN,South Cotabato,General Santos
Shirlyn ,B,Nograles,Vice Mayor,XII - SOCCSKSARGEN,South Cotabato,General Santos
Peter ,B,Miguel,Mayor,XII - SOCCSKSARGEN,South Cotabato,Korondal
Eliordo ,U,Ogena,Vice Mayor,XII - SOCCSKSARGEN,South Cotabato,Korondal
Antonio ,B,Fungan,Mayor,XII - SOCCSKSARGEN,South Cotabato,Lake Sebu
Floro ,S,Gandam,Vice Mayor,XII - SOCCSKSARGEN,South Cotabato,Lake Sebu
Victor ,Y,Balayon,Mayor,XII - SOCCSKSARGEN,South Cotabato,Norala
Nelson ,B,Pilla,Vice Mayor,XII - SOCCSKSARGEN,South Cotabato,Norala
Honey ,L,Lumayag-Matti,Mayor,XII - SOCCSKSARGEN,South Cotabato,Polomolok
Eliazar ,G,Jovero,Vice Mayor,XII - SOCCSKSARGEN,South Cotabato,Polomolok
Antonio ,F,Damandaman,Mayor,XII - SOCCSKSARGEN,South Cotabato,Sto. Niño
John Allan,L,Villarin,Vice Mayor,XII - SOCCSKSARGEN,South Cotabato,Sto. Niño
Antonio ,O,Bendita,Mayor,XII - SOCCSKSARGEN,South Cotabato,Surallah
Pinky ,U,Divinagracia,Vice Mayor,XII - SOCCSKSARGEN,South Cotabato,Surallah
Dibu ,S,Tuan,Mayor,XII - SOCCSKSARGEN,South Cotabato,T'boli
Grace,S,Silva,Vice Mayor,XII - SOCCSKSARGEN,South Cotabato,T'boli
Leonardo ,V,Escobillo,Mayor,XII - SOCCSKSARGEN,South Cotabato,Tampakan
"James, Jr.",S,Cagas ,Vice Mayor,XII - SOCCSKSARGEN,South Cotabato,Tampakan
"Benjamin, Jr.",V,Figueroa ,Mayor,XII - SOCCSKSARGEN,South Cotabato,Tantangan
Cesar ,L,Dasilao,Vice Mayor,XII - SOCCSKSARGEN,South Cotabato,Tantangan
"Reynaldo, Jr. ",S,Tamayo ,Mayor,XII - SOCCSKSARGEN,South Cotabato,Tupi
"Valentin, Jr.",G,Mariano ,Vice Mayor,XII - SOCCSKSARGEN,South Cotabato,Tupi
Datu Suharto,T,Mangudadatu,Governor,XII - SOCCSKSARGEN,Sultan Kudarat,
Ernesto ,F,Matias,Vice Governor,XII - SOCCSKSARGEN,Sultan Kudarat,
Bernardita ,R,Bito-onon,Mayor,XII - SOCCSKSARGEN,Sultan Kudarat,Bagumbayan
Jonalette ,E,Pedro,Vice Mayor,XII - SOCCSKSARGEN,Sultan Kudarat,Bagumbayan
Amirh ,M,Musali,Mayor,XII - SOCCSKSARGEN,Sultan Kudarat,Columbio
Edwin ,F,Bermudez,Vice Mayor,XII - SOCCSKSARGEN,Sultan Kudarat,Columbio
Helen ,T,Latog,Mayor,XII - SOCCSKSARGEN,Sultan Kudarat,Esperanza
Felix ,L,Ploteña,Vice Mayor,XII - SOCCSKSARGEN,Sultan Kudarat,Esperanza
Diosdado ,G,Pallasigue,Mayor,XII - SOCCSKSARGEN,Sultan Kudarat,Isulan
Cyrus ,E,Torreña,Vice Mayor,XII - SOCCSKSARGEN,Sultan Kudarat,Isulan
Rolando ,P,Garcia,Mayor,XII - SOCCSKSARGEN,Sultan Kudarat,Kalamansig
Joaquin ,T,Concha,Vice Mayor,XII - SOCCSKSARGEN,Sultan Kudarat,Kalamansig
Florante ,L,Agduma,Mayor,XII - SOCCSKSARGEN,Sultan Kudarat,Lambayong
Ramon,M,Abalos,Vice Mayor,XII - SOCCSKSARGEN,Sultan Kudarat,Lambayong
Dionesio ,B,Besana,Mayor,XII - SOCCSKSARGEN,Sultan Kudarat,Lebak
Gerardo ,S,Delasan,Vice Mayor,XII - SOCCSKSARGEN,Sultan Kudarat,Lebak
Ruth ,M,Sakaluran,Mayor,XII - SOCCSKSARGEN,Sultan Kudarat,Lutayan
Donato ,A,Ligo,Vice Mayor,XII - SOCCSKSARGEN,Sultan Kudarat,Lutayan
Abubacar,P,Maulana,Mayor,XII - SOCCSKSARGEN,Sultan Kudarat,Palimbang
Monib ,G,Waling,Vice Mayor,XII - SOCCSKSARGEN,Sultan Kudarat,Palimbang
Azel ,V,Mangudadatu,Mayor,XII - SOCCSKSARGEN,Sultan Kudarat,President Quirino
Lino ,C,de Guzman,Vice Mayor,XII - SOCCSKSARGEN,Sultan Kudarat,President Quirino
Dante ,D,Manganaan,Mayor,XII - SOCCSKSARGEN,Sultan Kudarat,Sen. Ninoy S. Aquino
Emelly ,G,Herezo-Delos Santos,Vice Mayor,XII - SOCCSKSARGEN,Sultan Kudarat,Sen. Ninoy S. Aquino
Lina ,O,Montilla,Mayor,XII - SOCCSKSARGEN,Sultan Kudarat,Tacurong
Joseph George,L,Lechonsito,Vice Mayor,XII - SOCCSKSARGEN,Sultan Kudarat,Tacurong
Ma. Angelica Rosedel ,M,Amante-Matba,Governor,XIII - Caraga,Agusan del Norte,
Ramon,G,Bungabong,Vice Governor,XIII - Caraga,Agusan del Norte,
Norbert,B,Pagaspas,Mayor,XIII - Caraga,Agusan del Norte,Buenavista
Ronilyn,N,Borja,Vice Mayor,XIII - Caraga,Agusan del Norte,Buenavista
"Ferdinand, Jr.",M,Amante,Mayor,XIII - Caraga,Agusan del Norte,Butuan
Angelo Victor,S,Calo,Vice Mayor,XIII - Caraga,Agusan del Norte,Butuan
Dale,B,Corvera,Mayor,XIII - Caraga,Agusan del Norte,Cabadbaran
Harris Glenn,D,Puyot,Vice Mayor,XIII - Caraga,Agusan del Norte,Cabadbaran
Ramon,M,Calo,Mayor,XIII - Caraga,Agusan del Norte,Carmen
Wilfredo,D,Taglucop,Vice Mayor,XIII - Caraga,Agusan del Norte,Carmen
Jasmin,F,Monton,Mayor,XIII - Caraga,Agusan del Norte,Jabonga
"Glicerio, Jr.",M,Monton,Vice Mayor,XIII - Caraga,Agusan del Norte,Jabonga
Aristotle,E,Montante,Mayor,XIII - Caraga,Agusan del Norte,Kitcharao
Jenry,E,Montante,Vice Mayor,XIII - Caraga,Agusan del Norte,Kitcharao
Avelina,S,Rosales,Mayor,XIII - Caraga,Agusan del Norte,Las Nieves
Manuel,N,Biong,Vice Mayor,XIII - Caraga,Agusan del Norte,Las Nieves
Demosthenes,H,Arabaca,Mayor,XIII - Caraga,Agusan del Norte,Magallanes
Margarito,C,Auguis,Vice Mayor,XIII - Caraga,Agusan del Norte,Magallanes
Enrico,R,Corvera,Mayor,XIII - Caraga,Agusan del Norte,Nasipit
Dick Victor,B,Carmona,Vice Mayor,XIII - Caraga,Agusan del Norte,Nasipit
Ernie,M,Ceniza,Mayor,XIII - Caraga,Agusan del Norte,Remedios T. Romualdez
Oscar,M,Apat,Vice Mayor,XIII - Caraga,Agusan del Norte,Remedios T. Romualdez
Zenaida,C,Lim,Mayor,XIII - Caraga,Agusan del Norte,Santiago
Franklin,D,Lim,Vice Mayor,XIII - Caraga,Agusan del Norte,Santiago
Fidel,E,Garcia,Mayor,XIII - Caraga,Agusan del Norte,Tubay
Jimmy,L,Beray,Vice Mayor,XIII - Caraga,Agusan del Norte,Tubay
Edward Adolph,G,Plaza,Governor,XIII - Caraga,Agusan del Sur,
"Santiago, Jr.",B,Cane,Vice Governor,XIII - Caraga,Agusan del Sur,
Kim Lope,A,Asis,Mayor,XIII - Caraga,Agusan del Sur,Bayugan
Charles,P,Anggayong,Vice Mayor,XIII - Caraga,Agusan del Sur,Bayugan
Edwin,G,Elorde,Mayor,XIII - Caraga,Agusan del Sur,Bunaw-an
Sylvia,B,Elorde,Vice Mayor,XIII - Caraga,Agusan del Sur,Bunaw-an
"Deo, Jr.",P,Manpatilan,Mayor,XIII - Caraga,Agusan del Sur,Esperanza
Apolonio,V,Layugan,Vice Mayor,XIII - Caraga,Agusan del Sur,Esperanza
Ambrosio,O,Lim,Mayor,XIII - Caraga,Agusan del Sur,La Paz
Albert,A,Justo,Vice Mayor,XIII - Caraga,Agusan del Sur,La Paz
Dario,E,Otazo,Mayor,XIII - Caraga,Agusan del Sur,Loreto
Romeo,O,Magadan,Vice Mayor,XIII - Caraga,Agusan del Sur,Loreto
Albin,D,Magdamit,Mayor,XIII - Caraga,Agusan del Sur,Prosperidad
Frederick Mark,P,Mellana,Vice Mayor,XIII - Caraga,Agusan del Sur,Prosperidad
"Jose, Sr.",T,Cuyos,Mayor,XIII - Caraga,Agusan del Sur,Rosario
Julie,C,Chua,Vice Mayor,XIII - Caraga,Agusan del Sur,Rosario
Jenny,D,De Asis,Mayor,XIII - Caraga,Agusan del Sur,San Francisco
Agusani,A,Ananoria,Vice Mayor,XIII - Caraga,Agusan del Sur,San Francisco
Ronaldo,Y,Corvera,Mayor,XIII - Caraga,Agusan del Sur,San Luis
"Jose, Sr.",O,Chua,Vice Mayor,XIII - Caraga,Agusan del Sur,San Luis
Thelma,G,Lamanilao,Mayor,XIII - Caraga,Agusan del Sur,Sibagat
Allan,M,Lañas,Vice Mayor,XIII - Caraga,Agusan del Sur,Sibagat
Jann Roby,R,Otero,Mayor,XIII - Caraga,Agusan del Sur,Sta. Josefa
Symond,O,Caguiat,Vice Mayor,XIII - Caraga,Agusan del Sur,Sta. Josefa
Jesryl,E,Masendo,Mayor,XIII - Caraga,Agusan del Sur,Talacogon
Rodolfo,B,Bosque,Vice Mayor,XIII - Caraga,Agusan del Sur,Talacogon
John Mark,C,Billanes,Mayor,XIII - Caraga,Agusan del Sur,Trento
John Arbee,A,Agcopra,Vice Mayor,XIII - Caraga,Agusan del Sur,Trento
Salimar,T,Mondejar,Mayor,XIII - Caraga,Agusan del Sur,Veruela
Edgar,P,Brigole,Vice Mayor,XIII - Caraga,Agusan del Sur,Veruela
Glenda,B,Ecleo,Governor,XIII - Caraga,Dinagat Islands,
Benglen,B,Ecleo,Vice Governor,XIII - Caraga,Dinagat Islands,
Alan,B,Ecleo,Mayor,XIII - Caraga,Dinagat Islands,Basilisa(Rizal)
Jacinto,E,Daganasol,Vice Mayor,XIII - Caraga,Dinagat Islands,Basilisa(Rizal)
Marc Adelson,D,Longos,Mayor,XIII - Caraga,Dinagat Islands,Cagdianao
Ruben Al,B,Ecleo,Vice Mayor,XIII - Caraga,Dinagat Islands,Cagdianao
Craig,O,Ecleo,Mayor,XIII - Caraga,Dinagat Islands,Dinagat
"Rosalio, II",E,Lisondra,Vice Mayor,XIII - Caraga,Dinagat Islands,Dinagat
"Lamberto, Jr.",T,Llamera,Mayor,XIII - Caraga,Dinagat Islands,Libjo(Albor)
"Romeo, Jr.",B,Villarosa,Vice Mayor,XIII - Caraga,Dinagat Islands,Libjo(Albor)
Nena,L,Quijano,Mayor,XIII - Caraga,Dinagat Islands,Loreto
Doandre Bill,A,Ladaga,Vice Mayor,XIII - Caraga,Dinagat Islands,Loreto
"Allan, II",B,Ecleo,Mayor,XIII - Caraga,Dinagat Islands,San Jose
Mario,D,Bagunas,Vice Mayor,XIII - Caraga,Dinagat Islands,San Jose
Romeo Constantino,L,Vargas,Mayor,XIII - Caraga,Dinagat Islands,Tubajon
Simplicia,P,Pedrablanca,Vice Mayor,XIII - Caraga,Dinagat Islands,Tubajon
Sol,F,Matugas,Governor,XIII - Caraga,Surigao del Norte,
"Arturo Carlos, Jr.",A,Egay,Vice Governor,XIII - Caraga,Surigao del Norte,
"Dominador, Jr",G,Esma,Mayor,XIII - Caraga,Surigao del Norte,Alegria
"Uldarico, Jr.",S,Uriarte,Vice Mayor,XIII - Caraga,Surigao del Norte,Alegria
Sheila Mae,O,Cebedo,Mayor,XIII - Caraga,Surigao del Norte,Bacuag
"Columbano, Jr.",J,Manliguis,Vice Mayor,XIII - Caraga,Surigao del Norte,Bacuag
Emmanuel,N,Arcena,Mayor,XIII - Caraga,Surigao del Norte,Burgos
Janit,S,Neir,Vice Mayor,XIII - Caraga,Surigao del Norte,Burgos
Eddie,P,Gokiangkee,Mayor,XIII - Caraga,Surigao del Norte,Claver
Narlito,G,Jamesula,Vice Mayor,XIII - Caraga,Surigao del Norte,Claver
Yulie,Y,Ruaya,Mayor,XIII - Caraga,Surigao del Norte,Dapa
Francisco,M,Gonzales,Vice Mayor,XIII - Caraga,Surigao del Norte,Dapa
"Alfredo, II",M,Coro,Mayor,XIII - Caraga,Surigao del Norte,Del Carmen
Adronia,C,Tan,Vice Mayor,XIII - Caraga,Surigao del Norte,Del Carmen
Jaime,P,Rusillon,Mayor,XIII - Caraga,Surigao del Norte,General Luna
Veronico,G,Solloso,Vice Mayor,XIII - Caraga,Surigao del Norte,General Luna
Carlos,M,Egay,Mayor,XIII - Caraga,Surigao del Norte,Gigacuit
Randy,G,Coleto,Vice Mayor,XIII - Caraga,Surigao del Norte,Gigacuit
Ramon,B,Mondano,Mayor,XIII - Caraga,Surigao del Norte,Mainit
Crisanta,O,Mondano,Vice Mayor,XIII - Caraga,Surigao del Norte,Mainit
Teodoro,F,Sinaca,Mayor,XIII - Caraga,Surigao del Norte,Malimomo
Rainero,G,Caga,Vice Mayor,XIII - Caraga,Surigao del Norte,Malimomo
Lucio,T,Gonzales,Mayor,XIII - Caraga,Surigao del Norte,Pilar
Loreto,G,Resurreccion,Vice Mayor,XIII - Caraga,Surigao del Norte,Pilar
Felimon,V,Napuli,Mayor,XIII - Caraga,Surigao del Norte,Placer
Fea Teepfanez,G,Rodriguez,Vice Mayor,XIII - Caraga,Surigao del Norte,Placer
Rushford,P,Dedumo,Mayor,XIII - Caraga,Surigao del Norte,San Benito
Remelita,B,Roculas,Vice Mayor,XIII - Caraga,Surigao del Norte,San Benito
Simplicia,P,Bacol,Mayor,XIII - Caraga,Surigao del Norte,San Francisco
Plaza,N,Plaza,Vice Mayor,XIII - Caraga,Surigao del Norte,San Francisco
Lalaine,E,Domiños,Mayor,XIII - Caraga,Surigao del Norte,San Isidro
Lamberto,E,Domiños,Vice Mayor,XIII - Caraga,Surigao del Norte,San Isidro
Fernando,N,Dolar,Mayor,XIII - Caraga,Surigao del Norte,Santa Monica
Renato,A,Virtudazo,Vice Mayor,XIII - Caraga,Surigao del Norte,Santa Monica
Leicester,P,Fetalvero,Mayor,XIII - Caraga,Surigao del Norte,Sison
Clemente,G,Lumpay,Vice Mayor,XIII - Caraga,Surigao del Norte,Sison
Ernesto,T,Matugas,Mayor,XIII - Caraga,Surigao del Norte,Surigao
Danilo,C,Menor,Vice Mayor,XIII - Caraga,Surigao del Norte,Surigao
Denia,T,Florano,Mayor,XIII - Caraga,Surigao del Norte,Socorro
Dominador,L,Taruc,Vice Mayor,XIII - Caraga,Surigao del Norte,Socorro
Cesar,A,Diaz,Mayor,XIII - Caraga,Surigao del Norte,Tagana-an
Falcone,D,Aristan,Vice Mayor,XIII - Caraga,Surigao del Norte,Tagana-an
Christina Hemady,R,Arcillas,Mayor,XIII - Caraga,Surigao del Norte,Tubod
Severa Liza,L,Macula,Vice Mayor,XIII - Caraga,Surigao del Norte,Tubod
Johnny,T,Pimentel,Governor,XIII - Caraga,Surigao del Sur,
"Manuel, Sr.",O,Alameda,Vice Governor,XIII - Caraga,Surigao del Sur,
Felixberto,S,Urbiztondo,Mayor,XIII - Caraga,Surigao del Sur,Barobo
Joey,S,Pama,Vice Mayor,XIII - Caraga,Surigao del Sur,Barobo
Maria Clarita,G,Limbaro,Mayor,XIII - Caraga,Surigao del Sur,Bayabas
Apolonio,B,Lozada,Vice Mayor,XIII - Caraga,Surigao del Sur,Bayabas
Librado,C,Navarro,Mayor,XIII - Caraga,Surigao del Sur,Bislig
Jonas,A,Cacayan,Vice Mayor,XIII - Caraga,Surigao del Sur,Bislig
Lilian,Y,Lozada,Mayor,XIII - Caraga,Surigao del Sur,Cagwait
Carlosito,C,Avila,Vice Mayor,XIII - Caraga,Surigao del Sur,Cagwait
Genito,B,Guardo,Mayor,XIII - Caraga,Surigao del Sur,Cantilan
Marlyn,R,Plaza,Vice Mayor,XIII - Caraga,Surigao del Sur,Cantilan
"Antonio, Jr.",T,Borda,Mayor,XIII - Caraga,Surigao del Sur,Carmen
"Pablito, Sr.",G,Laorden,Vice Mayor,XIII - Caraga,Surigao del Sur,Carmen
"Vicente, Jr.",T,Pimentel,Mayor,XIII - Caraga,Surigao del Sur,Carrascal
Alfred,B,Arreza,Vice Mayor,XIII - Caraga,Surigao del Sur,Carrascal
William,M,Angos,Mayor,XIII - Caraga,Surigao del Sur,Cortes
Emmanuel,C,Suarez,Vice Mayor,XIII - Caraga,Surigao del Sur,Cortes
"Candelario, Jr.",J,Viola,Mayor,XIII - Caraga,Surigao del Sur,Hinatuan
Cristina,M,Camba,Vice Mayor,XIII - Caraga,Surigao del Sur,Hinatuan
Salvacion,S,Azarcon,Mayor,XIII - Caraga,Surigao del Sur,Lanuza
Marvin,T,Azarcon,Vice Mayor,XIII - Caraga,Surigao del Sur,Lanuza
Roy Hegino,G,Sarmen,Mayor,XIII - Caraga,Surigao del Sur,Lianga
"Robert, Jr.",M,Lala,Vice Mayor,XIII - Caraga,Surigao del Sur,Lianga
"Roberto, Jr.",M,Luna,Mayor,XIII - Caraga,Surigao del Sur,Lingig
Emelita,C,Balingan,Vice Mayor,XIII - Caraga,Surigao del Sur,Lingig
Jose,A,Arpilleda,Mayor,XIII - Caraga,Surigao del Sur,Madrid
"Castulo, Jr.",B,Plaza,Vice Mayor,XIII - Caraga,Surigao del Sur,Madrid
Alan,A,Palenio,Mayor,XIII - Caraga,Surigao del Sur,Marihatag
Jovita,S,Umapas,Vice Mayor,XIII - Caraga,Surigao del Sur,Marihatag
Libertad,O,Alameda,Mayor,XIII - Caraga,Surigao del Sur,San Agustin
Mamerta,P,Milo,Vice Mayor,XIII - Caraga,Surigao del Sur,San Agustin
Alvaro,S,Elizalde,Mayor,XIII - Caraga,Surigao del Sur,San Miguel
Salvador,V,Soriano,Vice Mayor,XIII - Caraga,Surigao del Sur,San Miguel
Generoso,L,Naraiso,Mayor,XIII - Caraga,Surigao del Sur,Tagbina
Antonio,N,Adlao,Vice Mayor,XIII - Caraga,Surigao del Sur,Tagbina
Rogelio,M,Pimentel,Mayor,XIII - Caraga,Surigao del Sur,Tago
"Alejandro, Jr.",S,Bautista,Vice Mayor,XIII - Caraga,Surigao del Sur,Tago
Roxanne,C,Pimentel,Mayor,XIII - Caraga,Surigao del Sur,Tandag
Momo,D,Momo,Vice Mayor,XIII - Caraga,Surigao del Sur,Tandag
Jum,J,Akbar,Governor,ARMM,Basilan,
Keemhar Jay,R,Sakkalahul,Vice Governor,ARMM,Basilan,
Alih,A,Sali,Mayor,ARMM,Basilan,Akbar
Abdulhalik,S,Yusop,Vice Mayor,ARMM,Basilan,Akbar
Darusalam,S,Lajid,Mayor,ARMM,Basilan,Al-Barka
Ali Alsaidi,J,Sapi-e,Vice Mayor,ARMM,Basilan,Al-Barka
Cherrylyn,S,Akbar,Mayor,ARMM,Basilan,Isabela
Abdulbaki,J,Ajibon,Vice Mayor,ARMM,Basilan,Isabela
Rosita,U,Furigay,Mayor,ARMM,Basilan,Lamitan
Roderick,H,Furigay,Vice Mayor,ARMM,Basilan,Lamitan
Rustam,M,Ismael,Mayor,ARMM,Basilan,Lantawan
Gani,A,Otoh,Vice Mayor,ARMM,Basilan,Lantawan
Indanan,K,Daud,Mayor,ARMM,Basilan,Maluso
Sumatra,Y,Daud,Vice Mayor,ARMM,Basilan,Maluso
Talib,G,Pawaki,Mayor,ARMM,Basilan,Hadji Mohammad Ajul
Mucarma,I,Pawaki,Vice Mayor,ARMM,Basilan,Hadji Mohammad Ajul
